local_date,local_time,altitude,wind_speed_kmh,wind_dir_deg,cloudcover_pct,rain,snow,wind_dir
2025-02-20,06:00,2362.0,40.0,257.0,10,0.0,0.0,WSW
2025-02-20,06:00,2528.0,43.0,259.0,10,0.0,0.0,W
2025-02-20,06:00,2698.0,49.0,259.0,10,0.0,0.0,W
2025-02-20,06:00,2881.0,55.0,260.0,10,0.0,0.0,W
2025-02-20,06:00,3079.0,57.0,261.0,10,0.0,0.0,W
2025-02-20,06:00,3299.0,54.0,261.0,10,0.0,0.0,W
2025-02-20,06:00,3564.0,51.0,259.0,0,0.0,0.0,W
2025-02-20,06:00,3903.0,48.0,257.0,0,0.0,0.0,WSW
2025-02-20,06:00,4323.0,47.0,256.0,0,0.0,0.0,WSW
2025-02-20,06:00,4822.0,51.0,257.0,0,0.0,0.0,WSW
2025-02-20,06:00,5411.0,54.0,258.0,0,0.0,0.0,WSW
2025-02-20,06:00,6051.0,54.0,265.0,0,0.0,0.0,W
2025-02-20,06:00,6688.0,51.0,271.0,40,0.0,0.0,W
2025-02-20,06:00,7291.0,45.0,270.0,0,0.0,0.0,W
2025-02-20,06:00,7816.0,44.0,265.0,0,0.0,0.0,W
2025-02-20,07:00,9.0,12.0,190.0,0,0.0,0.0,S
2025-02-20,07:00,33.0,32.0,195.0,0,0.0,0.0,SSW
2025-02-20,07:00,76.0,36.0,197.0,0,0.0,0.0,SSW
2025-02-20,07:00,136.0,42.0,205.0,10,0.0,0.0,SSW
2025-02-20,07:00,209.0,44.0,217.0,10,0.0,0.0,SW
2025-02-20,07:00,294.0,45.0,225.0,20,0.0,0.0,SW
2025-02-20,07:00,394.0,44.0,230.0,0,0.0,0.0,SW
2025-02-20,07:00,498.0,44.0,233.0,0,0.0,0.0,SW
2025-02-20,07:00,604.0,44.0,234.0,0,0.0,0.0,SW
2025-02-20,07:00,716.0,44.0,236.0,0,0.0,0.0,SW
2025-02-20,07:00,824.0,45.0,238.0,0,0.0,0.0,WSW
2025-02-20,07:00,934.0,45.0,240.0,0,0.0,0.0,WSW
2025-02-20,07:00,1045.0,45.0,242.0,0,0.0,0.0,WSW
2025-02-20,07:00,1157.0,46.0,244.0,0,0.0,0.0,WSW
2025-02-20,07:00,1276.0,45.0,246.0,0,0.0,0.0,WSW
2025-02-20,07:00,1402.0,44.0,248.0,0,0.0,0.0,WSW
2025-02-20,07:00,1528.0,44.0,248.0,0,0.0,0.0,WSW
2025-02-20,07:00,1652.0,43.0,247.0,0,0.0,0.0,WSW
2025-02-20,07:00,1783.0,41.0,247.0,0,0.0,0.0,WSW
2025-02-20,07:00,1920.0,38.0,248.0,0,0.0,0.0,WSW
2025-02-20,07:00,2059.0,37.0,249.0,0,0.0,0.0,WSW
2025-02-20,07:00,2206.0,38.0,251.0,0,0.0,0.0,WSW
2025-02-20,07:00,2364.0,39.0,252.0,10,0.0,0.0,WSW
2025-02-20,07:00,2531.0,43.0,249.0,10,0.0,0.0,WSW
2025-02-20,07:00,2700.0,47.0,248.0,10,0.0,0.0,WSW
2025-02-20,07:00,2884.0,50.0,248.0,10,0.0,0.0,WSW
2025-02-20,07:00,3082.0,50.0,250.0,0,0.0,0.0,WSW
2025-02-20,07:00,3301.0,48.0,258.0,0,0.0,0.0,WSW
2025-02-20,07:00,3566.0,46.0,265.0,0,0.0,0.0,W
2025-02-20,07:00,3906.0,46.0,269.0,0,0.0,0.0,W
2025-02-20,07:00,4326.0,47.0,269.0,0,0.0,0.0,W
2025-02-20,07:00,4824.0,48.0,267.0,0,0.0,0.0,W
2025-02-20,07:00,5414.0,49.0,270.0,0,0.0,0.0,W
2025-02-20,07:00,6055.0,50.0,272.0,0,0.0,0.0,W
2025-02-20,07:00,6692.0,47.0,265.0,0,0.0,0.0,W
2025-02-20,07:00,7295.0,47.0,260.0,0,0.0,0.0,W
2025-02-20,07:00,7819.0,53.0,258.0,0,0.0,0.0,WSW
2025-02-20,08:00,9.0,14.0,191.0,0,0.0,0.0,S
2025-02-20,08:00,33.0,34.0,196.0,0,0.0,0.0,SSW
2025-02-20,08:00,76.0,38.0,197.0,0,0.0,0.0,SSW
2025-02-20,08:00,136.0,46.0,205.0,10,0.0,0.0,SSW
2025-02-20,08:00,208.0,52.0,216.0,0,0.0,0.0,SW
2025-02-20,08:00,293.0,53.0,222.0,0,0.0,0.0,SW
2025-02-20,08:00,392.0,48.0,226.0,0,0.0,0.0,SW
2025-02-20,08:00,496.0,41.0,227.0,0,0.0,0.0,SW
2025-02-20,08:00,602.0,38.0,228.0,0,0.0,0.0,SW
2025-02-20,08:00,714.0,41.0,233.0,0,0.0,0.0,SW
2025-02-20,08:00,824.0,46.0,239.0,0,0.0,0.0,WSW
2025-02-20,08:00,935.0,50.0,242.0,0,0.0,0.0,WSW
2025-02-20,08:00,1047.0,50.0,243.0,0,0.0,0.0,WSW
2025-02-20,08:00,1160.0,49.0,244.0,0,0.0,0.0,WSW
2025-02-20,08:00,1280.0,49.0,245.0,0,0.0,0.0,WSW
2025-02-20,08:00,1405.0,48.0,245.0,0,0.0,0.0,WSW
2025-02-20,08:00,1532.0,48.0,245.0,0,0.0,0.0,WSW
2025-02-20,08:00,1656.0,48.0,245.0,0,0.0,0.0,WSW
2025-02-20,08:00,1787.0,47.0,245.0,0,0.0,0.0,WSW
2025-02-20,08:00,1924.0,46.0,246.0,0,0.0,0.0,WSW
2025-02-20,08:00,2062.0,45.0,249.0,0,0.0,0.0,WSW
2025-02-20,08:00,2208.0,45.0,252.0,30,0.0,0.0,WSW
2025-02-20,08:00,2367.0,46.0,254.0,60,0.0,0.0,WSW
2025-02-20,08:00,2534.0,47.0,255.0,100,0.0,0.0,WSW
2025-02-20,08:00,2703.0,47.0,254.0,100,0.0,0.0,WSW
2025-02-20,08:00,2887.0,47.0,253.0,100,0.0,0.0,WSW
2025-02-20,08:00,3085.0,47.0,252.0,100,0.0,0.0,WSW
2025-02-20,08:00,3304.0,47.0,252.0,100,0.0,0.0,WSW
2025-02-20,08:00,3570.0,48.0,253.0,100,0.0,0.0,WSW
2025-02-20,08:00,3909.0,49.0,256.0,100,0.0,0.0,WSW
2025-02-20,08:00,4330.0,52.0,262.0,100,0.0,0.0,W
2025-02-20,08:00,4829.0,56.0,264.0,100,0.0,0.0,W
2025-02-20,08:00,5418.0,56.0,264.0,0,0.0,0.0,W
2025-02-20,08:00,6058.0,51.0,257.0,0,0.0,0.0,WSW
2025-02-20,08:00,6695.0,53.0,255.0,100,0.0,0.0,WSW
2025-02-20,08:00,7298.0,55.0,255.0,10,0.0,0.0,WSW
2025-02-20,08:00,7821.0,59.0,260.0,10,0.0,0.0,W
2025-02-20,09:00,9.0,14.0,202.0,0,0.0,0.0,SSW
2025-02-20,09:00,33.0,33.0,205.0,0,0.0,0.0,SSW
2025-02-20,09:00,76.0,37.0,206.0,0,0.0,0.0,SSW
2025-02-20,09:00,136.0,42.0,209.0,0,0.0,0.0,SSW
2025-02-20,09:00,208.0,49.0,218.0,0,0.0,0.0,SW
2025-02-20,09:00,294.0,52.0,225.0,0,0.0,0.0,SW
2025-02-20,09:00,393.0,51.0,231.0,0,0.0,0.0,SW
2025-02-20,09:00,498.0,50.0,234.0,0,0.0,0.0,SW
2025-02-20,09:00,604.0,48.0,234.0,80,0.0,0.0,SW
2025-02-20,09:00,716.0,47.0,233.0,100,0.0,0.0,SW
2025-02-20,09:00,826.0,47.0,231.0,100,0.0,0.0,SW
2025-02-20,09:00,936.0,46.0,229.0,90,0.0,0.0,SW
2025-02-20,09:00,1048.0,46.0,228.0,70,0.0,0.0,SW
2025-02-20,09:00,1162.0,46.0,229.0,40,0.0,0.0,SW
2025-02-20,09:00,1281.0,44.0,229.0,10,0.0,0.0,SW
2025-02-20,09:00,1406.0,42.0,229.0,0,0.0,0.0,SW
2025-02-20,09:00,1534.0,40.0,229.0,0,0.0,0.0,SW
2025-02-20,09:00,1658.0,39.0,229.0,0,0.0,0.0,SW
2025-02-20,09:00,1789.0,38.0,230.0,0,0.0,0.0,SW
2025-02-20,09:00,1926.0,36.0,232.0,0,0.0,0.0,SW
2025-02-20,09:00,2065.0,37.0,242.0,0,0.0,0.0,WSW
2025-02-20,09:00,2212.0,41.0,257.0,10,0.0,0.0,WSW
2025-02-20,09:00,2370.0,45.0,264.0,40,0.0,0.0,W
2025-02-20,09:00,2537.0,48.0,265.0,20,0.0,0.0,W
2025-02-20,09:00,2706.0,50.0,264.0,20,0.0,0.0,W
2025-02-20,09:00,2890.0,51.0,260.0,0,0.0,0.0,W
2025-02-20,09:00,3088.0,53.0,257.0,0,0.0,0.0,WSW
2025-02-20,09:00,3307.0,52.0,257.0,10,0.0,0.0,WSW
2025-02-20,09:00,3573.0,50.0,260.0,100,0.0,0.0,W
2025-02-20,09:00,3912.0,50.0,259.0,100,0.0,0.0,W
2025-02-20,09:00,4332.0,49.0,259.0,100,0.0,0.0,W
2025-02-20,09:00,4831.0,49.0,261.0,100,0.0,0.0,W
2025-02-20,09:00,5421.0,51.0,259.0,10,0.0,0.0,W
2025-02-20,09:00,6062.0,51.0,257.0,0,0.0,0.0,WSW
2025-02-20,09:00,6699.0,50.0,260.0,0,0.0,0.0,W
2025-02-20,09:00,7302.0,57.0,265.0,0,0.0,0.0,W
2025-02-20,09:00,7826.0,65.0,266.0,100,0.0,0.0,W
2025-02-20,10:00,9.0,14.0,199.0,0,0.0,0.0,SSW
2025-02-20,10:00,33.0,31.0,202.0,0,0.0,0.0,SSW
2025-02-20,10:00,77.0,36.0,203.0,0,0.0,0.0,SSW
2025-02-20,10:00,136.0,40.0,206.0,10,0.0,0.0,SSW
2025-02-20,10:00,209.0,49.0,217.0,30,0.0,0.0,SW
2025-02-20,10:00,295.0,52.0,223.0,20,0.0,0.0,SW
2025-02-20,10:00,394.0,53.0,229.0,10,0.0,0.0,SW
2025-02-20,10:00,499.0,50.0,235.0,0,0.0,0.0,SW
2025-02-20,10:00,605.0,45.0,238.0,0,0.0,0.0,WSW
2025-02-20,10:00,717.0,45.0,241.0,50,0.0,0.0,WSW
2025-02-20,10:00,827.0,44.0,243.0,30,0.0,0.0,WSW
2025-02-20,10:00,938.0,44.0,245.0,100,0.0,0.0,WSW
2025-02-20,10:00,1050.0,42.0,244.0,60,0.0,0.0,WSW
2025-02-20,10:00,1164.0,40.0,244.0,10,0.0,0.0,WSW
2025-02-20,10:00,1283.0,41.0,244.0,0,0.0,0.0,WSW
2025-02-20,10:00,1409.0,43.0,243.0,10,0.0,0.0,WSW
2025-02-20,10:00,1536.0,49.0,243.0,10,0.0,0.0,WSW
2025-02-20,10:00,1660.0,53.0,244.0,0,0.0,0.0,WSW
2025-02-20,10:00,1791.0,55.0,245.0,0,0.0,0.0,WSW
2025-02-20,10:00,1929.0,55.0,249.0,0,0.0,0.0,WSW
2025-02-20,10:00,2068.0,54.0,254.0,10,0.0,0.0,WSW
2025-02-20,10:00,2215.0,50.0,258.0,30,0.0,0.0,WSW
2025-02-20,10:00,2374.0,48.0,261.0,50,0.0,0.0,W
2025-02-20,10:00,2541.0,53.0,264.0,0,0.0,0.0,W
2025-02-20,10:00,2710.0,55.0,268.0,0,0.0,0.0,W
2025-02-20,10:00,2894.0,52.0,271.0,0,0.0,0.0,W
2025-02-20,10:00,3092.0,48.0,272.0,0,0.0,0.0,W
2025-02-20,10:00,3312.0,46.0,273.0,0,0.0,0.0,W
2025-02-20,10:00,3577.0,45.0,273.0,0,0.0,0.0,W
2025-02-20,10:00,3917.0,45.0,271.0,0,0.0,0.0,W
2025-02-20,10:00,4337.0,43.0,264.0,100,0.0,0.0,W
2025-02-20,10:00,4837.0,44.0,263.0,0,0.0,0.0,W
2025-02-20,10:00,5426.0,45.0,260.0,10,0.0,0.0,W
2025-02-20,10:00,6067.0,47.0,253.0,40,0.0,0.0,WSW
2025-02-20,10:00,6703.0,51.0,247.0,100,0.0,0.0,WSW
2025-02-20,10:00,7306.0,58.0,257.0,100,0.0,0.0,WSW
2025-02-20,10:00,7830.0,65.0,264.0,100,0.0,0.0,W
2025-02-20,11:00,9.0,14.0,194.0,0,0.0,0.0,SSW
2025-02-20,11:00,33.0,27.0,198.0,0,0.0,0.0,SSW
2025-02-20,11:00,77.0,32.0,200.0,0,0.0,0.0,SSW
2025-02-20,11:00,137.0,37.0,204.0,0,0.0,0.0,SSW
2025-02-20,11:00,209.0,43.0,211.0,0,0.0,0.0,SSW
2025-02-20,11:00,295.0,48.0,221.0,0,0.0,0.0,SW
2025-02-20,11:00,394.0,54.0,235.0,0,0.0,0.0,SW
2025-02-20,11:00,499.0,54.0,241.0,0,0.0,0.0,WSW
2025-02-20,11:00,606.0,51.0,245.0,100,0.0,0.0,WSW
2025-02-20,11:00,718.0,45.0,243.0,100,0.0,0.0,WSW
2025-02-20,11:00,828.0,45.0,239.0,70,0.0,0.0,WSW
2025-02-20,11:00,938.0,47.0,238.0,50,0.0,0.0,WSW
2025-02-20,11:00,1051.0,49.0,239.0,30,0.0,0.0,WSW
2025-02-20,11:00,1165.0,49.0,240.0,20,0.0,0.0,WSW
2025-02-20,11:00,1285.0,48.0,241.0,10,0.0,0.0,WSW
2025-02-20,11:00,1411.0,49.0,241.0,0,0.0,0.0,WSW
2025-02-20,11:00,1538.0,49.0,239.0,10,0.0,0.0,WSW
2025-02-20,11:00,1663.0,52.0,238.0,10,0.0,0.0,WSW
2025-02-20,11:00,1794.0,55.0,239.0,20,0.0,0.0,WSW
2025-02-20,11:00,1932.0,56.0,241.0,60,0.0,0.0,WSW
2025-02-20,11:00,2071.0,55.0,245.0,60,0.0,0.0,WSW
2025-02-20,11:00,2218.0,54.0,247.0,10,0.0,0.0,WSW
2025-02-20,11:00,2377.0,53.0,249.0,20,0.0,0.0,WSW
2025-02-20,11:00,2544.0,51.0,253.0,10,0.0,0.0,WSW
2025-02-20,11:00,2714.0,49.0,259.0,0,0.0,0.0,WSW
2025-02-20,11:00,2898.0,48.0,262.0,0,0.0,0.0,W
2025-02-20,11:00,3097.0,48.0,263.0,10,0.0,0.0,W
2025-02-20,11:00,3317.0,46.0,266.0,0,0.0,0.0,W
2025-02-20,11:00,3582.0,42.0,270.0,0,0.0,0.0,W
2025-02-20,11:00,3922.0,41.0,270.0,0,0.0,0.0,W
2025-02-20,11:00,4343.0,42.0,267.0,0,0.0,0.0,W
2025-02-20,11:00,4843.0,43.0,257.0,0,0.0,0.0,WSW
2025-02-20,11:00,5432.0,47.0,249.0,0,0.0,0.0,WSW
2025-02-20,11:00,6074.0,50.0,252.0,10,0.0,0.0,WSW
2025-02-20,11:00,6711.0,56.0,259.0,10,0.0,0.0,W
2025-02-20,11:00,7315.0,63.0,269.0,30,0.0,0.0,W
2025-02-20,11:00,7840.0,65.0,277.0,20,0.0,0.0,W
2025-02-20,12:00,9.0,14.0,187.0,0,0.0,0.0,S
2025-02-20,12:00,33.0,28.0,192.0,0,0.0,0.0,SSW
2025-02-20,12:00,77.0,33.0,193.0,0,0.0,0.0,SSW
2025-02-20,12:00,137.0,36.0,197.0,0,0.0,0.0,SSW
2025-02-20,12:00,210.0,41.0,203.0,0,0.0,0.0,SSW
2025-02-20,12:00,296.0,45.0,213.0,0,0.0,0.0,SSW
2025-02-20,12:00,396.0,50.0,224.0,0,0.0,0.0,SW
2025-02-20,12:00,501.0,52.0,232.0,0,0.0,0.0,SW
2025-02-20,12:00,608.0,52.0,235.0,90,0.0,0.0,SW
2025-02-20,12:00,720.0,50.0,235.0,100,0.0,0.0,SW
2025-02-20,12:00,830.0,48.0,232.0,100,0.0,0.0,SW
2025-02-20,12:00,941.0,49.0,231.0,100,0.0,0.0,SW
2025-02-20,12:00,1053.0,51.0,232.0,70,0.0,0.0,SW
2025-02-20,12:00,1167.0,53.0,234.0,20,0.0,0.0,SW
2025-02-20,12:00,1286.0,54.0,235.0,10,0.0,0.0,SW
2025-02-20,12:00,1412.0,55.0,236.0,0,0.0,0.0,WSW
2025-02-20,12:00,1540.0,55.0,238.0,0,0.0,0.0,WSW
2025-02-20,12:00,1665.0,55.0,239.0,0,0.0,0.0,WSW
2025-02-20,12:00,1796.0,56.0,240.0,10,0.0,0.0,WSW
2025-02-20,12:00,1934.0,56.0,240.0,10,0.0,0.0,WSW
2025-02-20,12:00,2073.0,57.0,242.0,10,0.0,0.0,WSW
2025-02-20,12:00,2220.0,57.0,245.0,0,0.0,0.0,WSW
2025-02-20,12:00,2380.0,55.0,247.0,0,0.0,0.0,WSW
2025-02-20,12:00,2547.0,51.0,250.0,0,0.0,0.0,WSW
2025-02-20,12:00,2718.0,47.0,254.0,0,0.0,0.0,WSW
2025-02-20,12:00,2902.0,44.0,256.0,0,0.0,0.0,WSW
2025-02-20,12:00,3100.0,41.0,258.0,0,0.0,0.0,WSW
2025-02-20,12:00,3320.0,39.0,256.0,10,0.0,0.0,WSW
2025-02-20,12:00,3585.0,42.0,255.0,10,0.0,0.0,WSW
2025-02-20,12:00,3925.0,46.0,254.0,0,0.0,0.0,WSW
2025-02-20,12:00,4345.0,48.0,254.0,0,0.0,0.0,WSW
2025-02-20,12:00,4845.0,47.0,254.0,0,0.0,0.0,WSW
2025-02-20,12:00,5435.0,49.0,253.0,0,0.0,0.0,WSW
2025-02-20,12:00,6076.0,52.0,254.0,0,0.0,0.0,WSW
2025-02-20,12:00,6713.0,55.0,263.0,0,0.0,0.0,W
2025-02-20,12:00,7317.0,59.0,272.0,10,0.0,0.0,W
2025-02-20,12:00,7842.0,68.0,278.0,0,0.0,0.0,W
2025-02-20,13:00,9.0,12.0,185.0,0,0.0,0.0,S
2025-02-20,13:00,33.0,28.0,190.0,0,0.0,0.0,S
2025-02-20,13:00,77.0,32.0,191.0,0,0.0,0.0,S
2025-02-20,13:00,138.0,36.0,193.0,0,0.0,0.0,SSW
2025-02-20,13:00,211.0,40.0,198.0,0,0.0,0.0,SSW
2025-02-20,13:00,297.0,44.0,206.0,0,0.0,0.0,SSW
2025-02-20,13:00,396.0,49.0,214.0,0,0.0,0.0,SW
2025-02-20,13:00,501.0,54.0,221.0,90,0.0,0.0,SW
2025-02-20,13:00,607.0,57.0,228.0,100,0.0,0.0,SW
2025-02-20,13:00,720.0,59.0,233.0,100,0.0,0.0,SW
2025-02-20,13:00,829.0,58.0,233.0,100,0.0,0.0,SW
2025-02-20,13:00,940.0,57.0,230.0,100,0.0,0.0,SW
2025-02-20,13:00,1052.0,59.0,230.0,100,0.0,0.0,SW
2025-02-20,13:00,1166.0,61.0,232.0,100,0.0,0.0,SW
2025-02-20,13:00,1286.0,61.0,233.0,100,0.0,0.0,SW
2025-02-20,13:00,1412.0,59.0,233.0,30,0.0,0.0,SW
2025-02-20,13:00,1540.0,58.0,234.0,20,0.0,0.0,SW
2025-02-20,13:00,1665.0,59.0,234.0,10,0.0,0.0,SW
2025-02-20,13:00,1796.0,59.0,237.0,10,0.0,0.0,WSW
2025-02-20,13:00,1934.0,58.0,238.0,10,0.0,0.0,WSW
2025-02-20,13:00,2074.0,57.0,239.0,10,0.0,0.0,WSW
2025-02-20,13:00,2221.0,56.0,240.0,10,0.0,0.0,WSW
2025-02-20,13:00,2380.0,53.0,241.0,0,0.0,0.0,WSW
2025-02-20,13:00,2548.0,49.0,243.0,0,0.0,0.0,WSW
2025-02-20,13:00,2718.0,48.0,244.0,0,0.0,0.0,WSW
2025-02-20,13:00,2902.0,47.0,244.0,0,0.0,0.0,WSW
2025-02-20,13:00,3100.0,45.0,244.0,0,0.0,0.0,WSW
2025-02-20,13:00,3320.0,43.0,245.0,0,0.0,0.0,WSW
2025-02-20,13:00,3585.0,41.0,245.0,0,0.0,0.0,WSW
2025-02-20,13:00,3924.0,43.0,247.0,0,0.0,0.0,WSW
2025-02-20,13:00,4344.0,48.0,249.0,0,0.0,0.0,WSW
2025-02-20,13:00,4843.0,53.0,249.0,0,0.0,0.0,WSW
2025-02-20,13:00,5432.0,57.0,250.0,0,0.0,0.0,WSW
2025-02-20,13:00,6074.0,58.0,254.0,0,0.0,0.0,WSW
2025-02-20,13:00,6712.0,56.0,260.0,0,0.0,0.0,W
2025-02-20,13:00,7316.0,58.0,267.0,0,0.0,0.0,W
2025-02-20,13:00,7842.0,68.0,270.0,100,0.0,0.0,W
2025-02-20,14:00,9.0,13.0,193.0,0,0.0,0.0,SSW
2025-02-20,14:00,33.0,32.0,199.0,0,0.0,0.0,SSW
2025-02-20,14:00,78.0,36.0,200.0,0,0.0,0.0,SSW
2025-02-20,14:00,138.0,40.0,203.0,0,0.0,0.0,SSW
2025-02-20,14:00,212.0,44.0,207.0,0,0.0,0.0,SSW
2025-02-20,14:00,298.0,47.0,212.0,0,0.0,0.0,SSW
2025-02-20,14:00,398.0,51.0,218.0,20,0.0,0.0,SW
2025-02-20,14:00,503.0,55.0,226.0,90,0.0,0.0,SW
2025-02-20,14:00,609.0,58.0,231.0,100,0.0,0.0,SW
2025-02-20,14:00,722.0,57.0,232.0,100,0.0,0.0,SW
2025-02-20,14:00,831.0,55.0,233.0,100,0.0,0.0,SW
2025-02-20,14:00,942.0,54.0,236.0,100,0.0,0.0,SW
2025-02-20,14:00,1054.0,54.0,241.0,100,0.0,0.0,WSW
2025-02-20,14:00,1168.0,56.0,243.0,100,0.0,0.0,WSW
2025-02-20,14:00,1288.0,59.0,244.0,100,0.0,0.0,WSW
2025-02-20,14:00,1414.0,61.0,243.0,100,0.0,0.0,WSW
2025-02-20,14:00,1542.0,63.0,240.0,20,0.0,0.0,WSW
2025-02-20,14:00,1666.0,62.0,240.0,0,0.0,0.0,WSW
2025-02-20,14:00,1797.0,59.0,242.0,0,0.0,0.0,WSW
2025-02-20,14:00,1935.0,54.0,246.0,0,0.0,0.0,WSW
2025-02-20,14:00,2075.0,53.0,248.0,0,0.0,0.0,WSW
2025-02-20,14:00,2222.0,56.0,248.0,0,0.0,0.0,WSW
2025-02-20,14:00,2382.0,59.0,246.0,0,0.0,0.0,WSW
2025-02-20,14:00,2549.0,58.0,247.0,0,0.0,0.0,WSW
2025-02-20,14:00,2719.0,50.0,248.0,0,0.0,0.0,WSW
2025-02-20,14:00,2903.0,43.0,243.0,0,0.0,0.0,WSW
2025-02-20,14:00,3102.0,41.0,239.0,0,0.0,0.0,WSW
2025-02-20,14:00,3322.0,39.0,241.0,0,0.0,0.0,WSW
2025-02-20,14:00,3588.0,42.0,243.0,0,0.0,0.0,WSW
2025-02-20,14:00,3928.0,47.0,243.0,0,0.0,0.0,WSW
2025-02-20,14:00,4348.0,54.0,246.0,0,0.0,0.0,WSW
2025-02-20,14:00,4846.0,62.0,249.0,0,0.0,0.0,WSW
2025-02-20,14:00,5435.0,65.0,247.0,0,0.0,0.0,WSW
2025-02-20,14:00,6077.0,62.0,247.0,0,0.0,0.0,WSW
2025-02-20,14:00,6715.0,57.0,253.0,0,0.0,0.0,WSW
2025-02-20,14:00,7320.0,64.0,263.0,0,0.0,0.0,W
2025-02-20,14:00,7847.0,72.0,267.0,0,0.0,0.0,W
2025-02-20,15:00,9.0,12.0,196.0,0,0.0,0.0,SSW
2025-02-20,15:00,33.0,30.0,199.0,0,0.0,0.0,SSW
2025-02-20,15:00,78.0,34.0,200.0,0,0.0,0.0,SSW
2025-02-20,15:00,138.0,39.0,203.0,0,0.0,0.0,SSW
2025-02-20,15:00,212.0,44.0,209.0,0,0.0,0.0,SSW
2025-02-20,15:00,298.0,48.0,216.0,20,0.0,0.0,SW
2025-02-20,15:00,398.0,53.0,223.0,30,0.0,0.0,SW
2025-02-20,15:00,504.0,60.0,230.0,80,0.0,0.0,SW
2025-02-20,15:00,610.0,63.0,235.0,30,0.0,0.0,SW
2025-02-20,15:00,723.0,63.0,241.0,80,0.0,0.0,WSW
2025-02-20,15:00,832.0,63.0,246.0,70,0.0,0.0,WSW
2025-02-20,15:00,943.0,63.0,248.0,80,0.0,0.0,WSW
2025-02-20,15:00,1056.0,62.0,249.0,80,0.0,0.0,WSW
2025-02-20,15:00,1170.0,60.0,247.0,80,0.0,0.0,WSW
2025-02-20,15:00,1289.0,58.0,244.0,80,0.0,0.0,WSW
2025-02-20,15:00,1416.0,58.0,240.0,80,0.0,0.0,WSW
2025-02-20,15:00,1543.0,58.0,236.0,80,0.0,0.0,WSW
2025-02-20,15:00,1668.0,59.0,233.0,40,0.0,0.0,SW
2025-02-20,15:00,1799.0,60.0,231.0,40,0.0,0.0,SW
2025-02-20,15:00,1937.0,60.0,230.0,10,0.0,0.0,SW
2025-02-20,15:00,2076.0,60.0,230.0,10,0.0,0.0,SW
2025-02-20,15:00,2223.0,61.0,231.0,10,0.0,0.0,SW
2025-02-20,15:00,2383.0,62.0,233.0,10,0.0,0.0,SW
2025-02-20,15:00,2550.0,65.0,235.0,0,0.0,0.0,SW
2025-02-20,15:00,2720.0,66.0,234.0,0,0.0,0.0,SW
2025-02-20,15:00,2904.0,65.0,233.0,0,0.0,0.0,SW
2025-02-20,15:00,3103.0,62.0,231.0,0,0.0,0.0,SW
2025-02-20,15:00,3323.0,58.0,231.0,0,0.0,0.0,SW
2025-02-20,15:00,3588.0,52.0,235.0,0,0.0,0.0,SW
2025-02-20,15:00,3928.0,52.0,241.0,0,0.0,0.0,WSW
2025-02-20,15:00,4348.0,56.0,245.0,0,0.0,0.0,WSW
2025-02-20,15:00,4847.0,62.0,245.0,0,0.0,0.0,WSW
2025-02-20,15:00,5436.0,66.0,244.0,0,0.0,0.0,WSW
2025-02-20,15:00,6078.0,66.0,246.0,10,0.0,0.0,WSW
2025-02-20,15:00,6716.0,69.0,259.0,0,0.0,0.0,WSW
2025-02-20,15:00,7323.0,74.0,265.0,0,0.0,0.0,W
2025-02-20,15:00,7850.0,76.0,268.0,0,0.0,0.0,W
2025-02-20,16:00,9.0,13.0,183.0,0,1.0,0.0,S
2025-02-20,16:00,33.0,31.0,189.0,0,1.0,0.0,S
2025-02-20,16:00,78.0,35.0,190.0,0,1.0,0.0,S
2025-02-20,16:00,139.0,40.0,193.0,20,1.0,0.0,SSW
2025-02-20,16:00,212.0,47.0,199.0,20,1.0,0.0,SSW
2025-02-20,16:00,299.0,52.0,205.0,20,1.0,0.0,SSW
2025-02-20,16:00,399.0,55.0,213.0,20,1.0,0.0,SSW
2025-02-20,16:00,505.0,58.0,221.0,20,1.0,0.0,SW
2025-02-20,16:00,612.0,63.0,228.0,40,1.0,0.0,SW
2025-02-20,16:00,724.0,68.0,234.0,70,1.0,0.0,SW
2025-02-20,16:00,834.0,71.0,240.0,90,1.0,0.0,WSW
2025-02-20,16:00,944.0,71.0,245.0,90,1.0,0.0,WSW
2025-02-20,16:00,1057.0,67.0,245.0,100,1.0,0.0,WSW
2025-02-20,16:00,1171.0,62.0,244.0,100,1.0,0.0,WSW
2025-02-20,16:00,1291.0,60.0,243.0,50,1.0,0.0,WSW
2025-02-20,16:00,1417.0,60.0,242.0,30,1.0,0.0,WSW
2025-02-20,16:00,1545.0,61.0,241.0,30,1.0,0.0,WSW
2025-02-20,16:00,1669.0,62.0,241.0,30,1.0,0.0,WSW
2025-02-20,16:00,1800.0,64.0,241.0,20,1.0,0.0,WSW
2025-02-20,16:00,1938.0,65.0,240.0,10,1.0,0.0,WSW
2025-02-20,16:00,2078.0,66.0,239.0,0,1.0,0.0,WSW
2025-02-20,16:00,2224.0,66.0,238.0,0,1.0,0.0,WSW
2025-02-20,16:00,2383.0,65.0,236.0,0,1.0,0.0,SW
2025-02-20,16:00,2550.0,65.0,234.0,0,1.0,0.0,SW
2025-02-20,16:00,2720.0,65.0,233.0,0,1.0,0.0,SW
2025-02-20,16:00,2905.0,63.0,233.0,0,1.0,0.0,SW
2025-02-20,16:00,3103.0,62.0,234.0,0,1.0,0.0,SW
2025-02-20,16:00,3323.0,62.0,235.0,0,1.0,0.0,SW
